recipe_id,ingredients
22492,"['chips', 'turmeric', 'cakes']"
22493,"['syrup', 'fruit', 'beef', 'sauce']"
22494,"['layers', 'bone', 'onion', 'cheese', 'almond', 'seasoning']"
22495,"['sauce', 'apple', 'peas', 'dressing', 'guacamole']"
22496,"['spaghetti', 'parsley', 'marjoram', 'slices']"
22497,"['sprig', 'orange', 'breadcrumbs', 'garlic', 'flour', 'shortening']"
22498,"['hominy', 'cheese', 'liquid', 'leaves', 'bread', 'peanuts', 'breadcrumbs', 'weed']"
22499,"['superfine', 'chilies', 'banana', 'fruit', 'cheese']"
22500,"['bacon', 'potatoes', 'meal', 'dressing']"
22501,"['cod', 'pecans', 'juice', 'wedges', 'sauce']"
22502,"['chilies', 'sausages', 'sesame', 'chops']"
22503,"['peppercorns', 'choy', 'chiles', 'pods', 'chilies']"
22504,"['shortening', 'breadcrumbs', 'onion', 'scallops', 'oil']"
22505,"['shrimp', 'cognac', 'paste']"
22506,"['mustard', 'onion', 'blend', 'tenderloin', 'guacamole', 'syrup', 'chips', 'vinegar']"
22507,"['plain', 'juice', 'salt', 'cubes']"
22508,"['cookies', 'tarragon', 'pod', 'pepper']"
22509,"['cider', 'flakes', 'meat', 'apples', 'whites', 'cognac', 'pasta', 'cardamom']"
22510,"['masala', 'grease']"
22511,"['cream', 'coriander', 'peanuts', 'olives', 'rice', 'dill', 'seeds', 'apples']"
22512,"['asafoetida', 'gingerroot', 'cube', 'water', 'seed']"
22513,"['saunah', 'sweetener', 'lengthwise']"
22514,"['steak', 'tomatoes', 'sirloin', 'garlic', 'seeds', 'seasoning']"
22515,"['mustard', 'sauce', 'seasoning', 'cherries', 'broth', 'tomatoes']"
22516,"['potatoes', 'description', 'radishes', 'temperature', 'raisin']"
22517,"['half', 'crackers', 'pasta', 'vanilla', 'pepper']"
22518,"['peach', 'yogurt', 'mustard', 'sauce', 'leaves', 'spinach']"
22519,"['kielbasa', 'bouillon', 'granular']"
22520,"['sage', 'crusts', 'butter', 'oil', 'salt', 'crumbs', 'mustard']"
22521,"['milk', 'onion', 'vinegar', 'mix', 'cream']"
22522,"['flour', 'half', 'tea', 'syrup', 'cheese']"
22523,"['mandarin', 'pineapple', 'raspberry', 'brandy']"
22524,"['beans', 'scallops', 'shellfish', 'cocoa', 'tenderloin']"
22525,"['cinnamon', 'sprig', 'ounces', 'peppers', 'cheese', 'seeds', 'wraps']"
22526,"['sauce', 'cocoa', 'water', 'green', 'peppers', 'manicotti', 'beer']"
22527,"['coconut', 'orange', 'flour', 'applesauce', 'tortillas']"
22528,"['chilies', 'coconut', 'oil', 'stock']"
22529,"['beans', 'chile', 'vinegar', 'shrimp', 'cream', 'coriander', 'olives']"
22530,"['seaweed', 'salt', 'oil']"
22531,"['flour', 'cream', 'peas', 'oil', 'strip', 'juice', 'tip']"
22532,"['custard', 'prawns', 'bread', 'juice', 'mustard', 'cube', 'tip', 'flour']"
22533,"['sausage', 'salsa']"
22534,"['buttermilk', 'tahini']"
22535,"['cubes', 'pepper', 'olives', 'cayenne', 'marnier']"
22536,"['crosswise', 'cornmeal', 'vinegar', 'parsley', 'water', 'chili', 'cumin', 'rind']"
22537,"['butt', 'cream', 'fat', 'sugar']"
22538,"['mix', 'shortening', 'water', 'nuts', 'pasta', 'quinoa', 'beef']"
22539,"['sausage', 'tortillas', 'oil', 'pepper', 'syrup', 'vinegar', 'spinach']"
22540,"['shanks', 'spaghetti', 'cheese', 'breadcrumbs']"
22541,"['oil', 'beef']"
22542,"['bouillon', 'garlic']"
22543,"['cheese', 'sugar', 'sherry', 'mix', 'tarragon', 'vinegar', 'lentils']"
22544,['strawberries']
22545,"['peach', 'prawns', 'flour', 'pepper', 'coconut', 'anchovies']"
22546,"['pasta', 'cabbage', 'barley', 'pods', 'cucumber']"
22547,"['nicoise', 'sauce']"
22548,"['mix', 'flour', 'peppers', 'cheese']"
22549,"['olives', 'molasses', 'steaks']"
22550,"['pasta', 'paste', 'flavor', 'liqueur', 'oil']"
22551,"['rounds', 'rice']"
22552,"['raisins', 'vinegar', 'bread', 'sauce', 'ground', 'salsa', 'lavender', 'pimiento']"
22553,"['cola', 'chop', 'salt', 'coriander', 'cheese']"
22554,"['tartar', 'seeds', 'cheese']"
22555,"['tartar', 'drumsticks', 'milk', 'vinegar', 'cream', 'endive', 'noodles', 'parsley']"
22556,"['pepper', 'cheese', 'oil']"
22557,"['paste', 'crust', 'salt']"
22558,"['cheese', 'pepper', 'seeds', 'spinach', 'broth']"
22559,"['berries', 'mustard', 'meat', 'fish', 'walnuts']"
22560,"['chili', 'shrimp', 'shallot', 'cube', 'pimientos']"
22561,"['olives', 'seeds', 'chilies', 'apple', 'fillets', 'cheese']"
22562,"['cheese', 'flour', 'steak', 'peppers', 'meat', 'sugar']"
22563,"['tomatoes', 'soup', 'sauce', 'currants', 'tequila']"
22564,"['salt', 'spray', 'mustard', 'wine', 'onion']"
22565,"['soymilk', 'peanuts', 'onion', 'hamburger']"
22566,"['soda', 'raisins', 'noodles']"
22567,"['liquid', 'oil', 'mustard', 'slices', 'strips', 'milk', 'peas']"
22568,"['coconut', 'turmeric', 'onions', 'buns', 'pepperoni', 'egg']"
22569,"['paste', 'sage', 'blend']"
22570,"['ground', 'fat']"
22571,"['oregano', 'orzo', 'salmon']"
22572,"['chilies', 'jam', 'thyme', 'orange', 'corn', 'asafoetida']"
22573,"['leaves', 'temperature', 'paste', 'shallots']"
22574,"['half', 'ginger', 'bananas']"
22575,"['sauce', 'rump', 'raisins', 'juice']"
22576,"['sauce', 'liquid', 'weed', 'beans', 'leaf', 'potatoes', 'cubes', 'rolls']"
22577,"['cream', 'sprig', 'water', 'pepper']"
22578,"['rice', 'pudding', 'capsicum', 'pepper', 'seed', 'cabbage', 'ginger', 'paper']"
22579,"['wraps', 'raspberries']"
22580,"['marmalade', 'quinoa', 'nutmeg', 'rice', 'florets', 'seasoning', 'chestnuts']"
22581,"['flakes', 'masala', 'essence']"
22582,"['arugula', 'cocoa', 'savory', 'water', 'bite']"
22583,"['sauce', 'quarters', 'potatoes', 'bread', 'pineapple', 'pepper', 'chili', 'oregano']"
22584,"['thighs', 'yogurt', 'seeds', 'vodka', 'lentils', 'stock', 'skin']"
22585,"['deli', 'cheese']"
22586,"['cheese', 'sauce', 'jasmine', 'sugar', 'herb', 'pepper', 'danish']"
22587,"['apples', 'flour', 'paste', 'bread']"
22588,"['slices', 'cherries', 'beans', 'spice', 'pasta']"
22589,"['gammon', 'beans', 'potatoes', 'vinegar', 'spinach']"
22590,"['shoulder', 'asparagus', 'eggs', 'sage', 'coriander', 'ramen', 'peppercorns']"
22591,"['watercress', 'cheese', 'oil', 'sauce', 'pepper', 'rolls', 'salt', 'cumin']"
22592,"['lentil', 'pork', 'wedges', 'beef']"
22593,"['sauce', 'cornflour', 'cream', 'pickle', 'radishes', 'strand']"
22594,"['hazelnuts', 'kernels']"
22595,"['broccoli', 'temperature', 'fillets', 'leaf', 'soda', 'pesto', 'sausage']"
22596,"['potato', 'parsley']"
22597,"['milk', 'pear', 'juice', 'cheese', 'sugar', 'cracker']"
22598,"['bouillon', 'yogurt', 'sausage', 'peppers', 'chilies', 'cheese']"
22599,"['flour', 'chilies', 'clams', 'sugar', 'honey', 'radishes', 'sauce']"
22600,"['beer', 'breast', 'chives', 'crumbs', 'cheese', 'salt', 'shells']"
22601,"['tomatoes', 'masala', 'paste', 'squares']"
22602,"['jar', 'miso', 'salt', 'watercress']"
22603,"['crumbs', 'cream', 'flour']"
22604,"['cheese', 'crabmeat', 'florets', 'sugar', 'baking']"
22605,"['peppercorns', 'sake', 'chops', 'cheese']"
22606,"['sauce', 'flakes', 'cornstarch', 'soda']"
22607,"['pickle', 'oil', 'shoots', 'sprigs', 'tequila', 'bread', 'pound']"
22608,"['pork', 'fine', 'juice', 'cornstarch', 'recipe', 'amaretto', 'honey']"
22609,"['mushrooms', 'beer', 'sausage', 'mushroom']"
22610,"['soup', 'cherries', 'cornflour', 'cream', 'fillets', 'seed', 'tender', 'pepper']"
22611,"['yogurt', 'potatoes', 'cocoa']"
22612,"['sauce', 'jicama']"
22613,"['turmeric', 'guacamole', 'cob', 'mix', 'syrup', 'jar']"
22614,"['oil', 'strips', 'lemongrass', 'adobo', 'courgette', 'butter', 'shrimp']"
22615,"['jelly', 'fillet', 'currant']"
22616,"['soup', 'masala', 'potato', 'quince']"
22617,"['marnier', 'chestnuts', 'beans']"
22618,"['red', 'kidney', 'pepper', 'pits']"
22619,"['cubes', 'capsicum', 'pepper', 'juice', 'chocolate']"
22620,"['raspberries', 'stock', 'barley']"
22621,"['juice', 'oregano', 'raisins', 'mix', 'delicious']"
22622,"['beef', 'crackers', 'cream']"
22623,"['veal', 'pods']"
22624,"['sticks', 'guacamole', 'beans', 'beef', 'broth', 'cabbage', 'grapes', 'shortening']"
22625,"['chunks', 'mustard', 'leaf', 'jam', 'bread']"
22626,"['cheese', 'beetroot', 'salt', 'vinegar', 'marjoram', 'coffee', 'flour']"
22627,"['tomatoes', 'butter', 'pecans', 'oz', 'pound', 'nectar']"
22628,"['allspice', 'juice', 'lasagna', 'cumin', 'chutney']"
22629,"['seeds', 'cans', 'shrimp', 'salt', 'sieve', 'raisins']"
22630,"['yogurt', 'sherry']"
22631,"['juice', 'chili', 'extract', 'zucchini', 'jam']"
22632,"['salt', 'pasta', 'spinach', 'catsup', 'cinnamon']"
22633,"['cinnamon', 'squares', 'oil']"
22634,"['salt', 'island', 'oil']"
22635,"['beans', 'sauce']"
22636,"['potatoes', 'breadcrumbs', 'wine', 'sauce', 'catsup']"
22637,"['cumin', 'marjoram']"
22638,"['onion', 'stiff', 'celeriac', 'seeds', 'mushrooms', 'vinegar', 'fat']"
22639,"['onion', 'peas', 'cubes', 'pepper', 'zest']"
22640,"['coconut', 'onion', 'sugar', 'store', 'tartar', 'vinegar', 'note']"
22641,"['beans', 'tsp', 'boneless', 'cubes']"
22642,"['oats', 'sprouts', 'sugar', 'pods', 'dough', 'grape']"
22643,"['texture', 'salt', 'substitute', 'half', 'mix']"
22644,"['substitute', 'mayonnaise']"
22645,"['chili', 'water', 'oil', 'shoots', 'wine', 'lengthwise', 'juice', 'sauce']"
22646,"['sheet', 'tomatoes', 'eggs', 'apple', 'vanilla', 'sugar']"
22647,"['oil', 'beer', 'pinches', 'bean', 'lemon', 'cheese']"
22648,"['cheese', 'lengths', 'whiskey']"
22649,"['broth', 'strips', 'butter', 'drizzling', 'diagonals']"
22650,"['spread', 'salt', 'juice', 'cheese', 'dough', 'peel']"
22651,"['parsnip', 'papayas']"
22652,"['gelatin', 'extract', 'seeds', 'onions']"
22653,"['mustard', 'seed', 'sausages']"
22654,"['ginger', 'walnuts', 'worms', 'ribs', 'wine']"
22655,"['marnier', 'lettuce', 'salad', 'sauce', 'chili', 'apples']"
22656,"['peas', 'sprouts', 'flakes', 'cream', 'pastry']"
22657,"['seeds', 'cheese', 'cranberries']"
22658,"['yogurt', 'sprouts']"
22659,"['juice', 'mustard', 'salami', 'vodka', 'peppers']"
22660,"['ground', 'pineapple', 'liqueur', 'pepper']"
22661,"['wine', 'molasses', 'milk', 'potatoes', 'niblets', 'seeds', 'pastas']"
22662,"['meal', 'peppers', 'sauce']"
22663,"['paprika', 'boboli', 'sauce', 'instant', 'oil']"
22664,"['wine', 'asparagus', 'tomatoes', 'mushroom', 'salt']"
22665,"['brandy', 'vinegar', 'cheese', 'pecans', 'tequila', 'pork']"
22666,"['juice', 'colored']"
22667,"['rum', 'tin']"
22668,"['syrup', 'potatoes', 'ice', 'box', 'meat', 'liqueur', 'soup']"
22669,"['tomatoes', 'sugar', 'figs', 'rum']"
22670,"['fat', 'wine', 'onions']"
22671,"['spinach', 'sauce', 'markets', 'honey', 'kale']"
22672,"['pepper', 'wine', 'germ', 'wings', 'onion', 'tomatoes', 'cheese']"
22673,"['sauce', 'beer', 'leaves', 'rice', 'ham', 'salt', 'cheese']"
22674,"['time', 'wine', 'butter']"
22675,"['rice', 'garlic', 'escarole', 'leaves', 'mustard', 'coriander', 'seeds', 'sauce']"
22676,"['ham', 'seed', 'sprouts', 'seasoning', 'beef']"
22677,"['beans', 'peppercorns', 'pepper', 'flour', 'blend', 'squash', 'sauce']"
22678,"['squash', 'cheese', 'size', 'butter', 'adobo']"
22679,"['shoots', 'turnips', 'seeds', 'cheese', 'egg', 'pods']"
22680,"['fillet', 'dinner']"
22681,"['parsley', 'rice', 'flour', 'peas']"
22682,"['cumin', 'oil', 'egg']"
22683,"['salt', 'can', 'chilies', 'spinach', 'chiles']"
22684,"['vinegar', 'matchsticks', 'pasta', 'onions']"
22685,['cheese']
22686,"['cherry', 'pasta', 'pepper', 'rind', 'crackers', 'lemon', 'seasoning', 'oil']"
22687,"['c', 'onion', 'spray', 'tea', 'seeds']"
22688,"['cayenne', 'sugar', 'onions', 'seeds', 'stems', 'pistachios', 'shoots']"
22689,"['pepper', 'flakes', 'chiles', 'vinegar', 'sauce']"
22690,"['cheese', 'sauce', 'cabbage', 'sugar', 'garlic', 'carrotjuice', 'slices', 'juice']"
22691,"['sausage', 'juice', 'yogurt', 'leaves', 'hamburger']"
22692,"['oil', 'apple', 'pepper', 'peas', 'marshmallows', 'masala']"
22693,"['liqueur', 'tm']"
22694,"['salad', 'crust', 'chile', 'pepper', 'cheese']"
22695,"['nutella', 'cornbread', 'armadillo', 'flakes']"
22696,"['sauce', 'bread', 'carrots', 'noodles']"
22697,"['kind', 'sprig', 'spray', 'seed', 'oregano', 'cardamom']"
22698,"['oil', 'cloves']"
22699,"['herbs', 'parsley', 'dukka', 'fraiche', 'sauce']"
22700,"['pepper', 'ounce', 'soup', 'cutlets', 'cream', 'raisins', 'mix']"
22701,"['mushrooms', 'beans', 'mix', 'coconut', 'tortillas', 'breadcrumbs', 'half', 'oranges']"
22702,['water']
22703,"['oil', 'spray', 'paste', 'sauce', 'honey', 'pods', 'salsa', 'flour']"
22704,"['ramen', 'broth', 'chili']"
22705,"['seed', 'cilantro', 'sauce', 'duck', 'cheese']"
22706,"['cardamoms', 'leaf', 'pod', 'pepper', 'yogurt']"
22707,"['mushrooms', 'sauce', 'banana', 'beef', 'salt']"
22708,"['stock', 'potatoes']"
22709,"['cubes', 'syrup', 'okra', 'quinoa', 'pods']"
22710,"['yogurt', 'pasta', 'pepper', 'salt', 'pineapple', 'sauce', 'cheese']"
22711,"['spinach', 'meat', 'anise', 'sauce', 'seeds']"
22712,"['seeds', 'seed', 'shrimp', 'nuts', 'biscuits', 'oil', 'cheese']"
22713,"['olives', 'mutton', 'slices', 'vinegar', 'turmeric']"
22714,"['pepper', 'pulp', 'chips', 'adobo']"
22715,"['peanuts', 'flour', 'cm', 'leek', 'slices', 'chili', 'wedges', 'butter']"
22716,"['wine', 'whites', 'slices', 'half']"
22717,"['salt', 'egg', 'brandy', 'curry', 'squash', 'basil', 'mushrooms']"
22718,"['mash', 'seeds', 'honey', 'turmeric', 'bouillon', 'ham', 'sauce']"
22719,"['bread', 'cheese', 'pork']"
22720,"['sugar', 'seasoning']"
22721,"['tenderloin', 'marjoram', 'cream', 'bananas']"
22722,"['juice', 'heat', 'horseradish', 'bacon', 'water', 'wine', 'cream']"
22723,"['v', 'cabbage', 'beans', 'fillets', 'fillet']"
22724,"['cardamom', 'pepper', 'cheese', 'salt', 'cod']"
22725,"['vinegar', 'leeks', 'salt', 'gelatin', 'pickle', 'masala']"
22726,"['pepper', 'lard', 'salt', 'water', 'chourico']"
22727,"['rib', 'mint']"
22728,"['diameter', 'salami', 'coriander', 'nonfat']"
22729,"['seasoning', 'half', 'chile', 'sheets', 'peppers', 'sauce']"
22730,"['sugar', 'floret', 'port', 'fat', 'florets', 'prawns', 'apricot']"
22731,"['cheese', 'stock', 'beans', 'ketchup', 'tomatoes', 'crabmeat', 'olive', 'peppers']"
22732,"['vinegar', 'soup']"
22733,"['sage', 'oil', 'guacamole', 'bacon', 'sauce', 'cream']"
22734,"['cheese', 'bag', 'root', 'sauce']"
22735,"['chili', 'rice', 'coriander', 'currants', 'cubes', 'gum']"
22736,"['sauce', 'shells', 'beer', 'beans']"
22737,"['flour', 'oregano', 'oats', 'florets']"
22738,"['beans', 'olives', 'coriander', 'pepper', 'approx']"
22739,"['stores', 'tomatoes', 'strings', 'sirloin', 'oil', 'berries', 'noodles', 'onion']"
22740,"['sprouts', 'zaar', 'leaves', 'flavor']"
22741,"['juice', 'tartar', 'oil', 'clams', 'store']"
22742,"['lime', 'pasta', 'yeast', 'slices', 'browns']"
22743,"['cheese', 'cube', 'quinoa', 'skewers']"
22744,"['fish', 'purple', 'aniseed']"
22745,"['nutmeg', 'cm', 'mix', 'chunks', 'chilies']"
22746,"['dill', 'dice', 'peel', 'cheese', 'crumbs', 'oil', 'stock']"
22747,"['nutmeg', 'kirsch', 'cinnamon', 'yolks', 'milk']"
22748,"['halves', 'vinegar', 'beans', 'oil', 'tortillas']"
22749,"['cheese', 'chilies', 'stems', 'seed']"
22750,"['tequila', 'stock', 'salt', 'raisins']"
22751,"['garlic', 'hamburger', 'paste', 'extract', 'flour', 'cherries', 'spears']"
22752,"['mix', 'cilantro', 'sheets', 'okra', 'fillets']"
22753,"['sprouts', 'asafoetida', 'oil', 'vinegar', 'cubes']"
22754,"['sugar', 'pounds']"
22755,"['mayonnaise', 'rice']"
22756,"['juice', 'onion']"
22757,"['crumbs', 'peanuts', 'sugar', 'courgettes', 'chile', 'pears', 'coconut']"
22758,"['cinnamon', 'pepper', 'prosciutto', 'mango', 'essence']"
22759,"['pod', 'rum', 'paprika', 'petals', 'turmeric', 'butter', 'halves', 'zucchini']"
22760,"['onion', 'cheese', 'pepper', 'soup']"
22761,"['broth', 'sauce', 'crust', 'pepper', 'dough', 'juice']"
22762,"['sugar', 'slices', 'rice', 'fat', 'seasoning']"
22763,"['leek', 'sauce', 'chilies', 'brand', 'crabmeat', 'spray', 'peppercorn']"
22764,"['peas', 'salmon', 'meat', 'dill']"
22765,"['mix', 'carrot', 'mushrooms', 'tortillas', 'chili', 'onion']"
22766,"['sauce', 'frying']"
22767,"['granules', 'quinoa', 'substitute', 'bay', 'breadcrumbs', 'spice', 'sauce']"
22768,"['juice', 'cream']"
22769,"['garlic', 'wine', 'honey']"
22770,"['kimchi', 'water', 'rind', 'shallots', 'strands', 'rice', 'juice', 'seeds']"
22771,"['sage', 'oil', 'olives', 'seeds']"
22772,"['parsley', 'salt', 'chives']"
22773,"['limes', 'turmeric']"
22774,"['pistachios', 'espresso', 'seasoning']"
22775,"['butter', 'crusts', 'coffee', 'pod', 'leaves', 'poblano', 'mango', 'onion']"
22776,"['mushrooms', 'mint', 'noodles', 'breadcrumbs', 'sauce', 'honey']"
22777,"['seed', 'shaving', 'coconut', 'cubes', 'water', 'root', 'vinegar']"
22778,"['tartar', 'cheese', 'cream', 'slices', 'chilies', 'mustard', 'flour']"
22779,"['yogurt', 'radish', 'garlic', 'salt', 'store', 'yeast', 'sugar']"
22780,"['loin', 'beet']"
22781,"['note', 'choice']"
22782,"['leaves', 'soup', 'carrot', 'potatoes']"
22783,"['tartar', 'cheese', 'juice', 'beans', 'fuji', 'pepper', 'sprig']"
22784,"['sirloin', 'cheese', 'oelek', 'noodles']"
22785,"['salt', 'apple', 'thyme', 'melon', 'halves', 'mix']"
22786,"['yogurt', 'mustard', 'oil']"
22787,"['sec', 'mushrooms', 'currants']"
22788,"['salt', 'chilies', 'potato', 'strips', 'paste', 'seasoning', 'rump']"
22789,"['okra', 'tomato']"
22790,"['tidbits', 'savory', 'half', 'hearts', 'parsley']"
22791,"['virgin', 'salt', 'whites', 'strawberries']"
22792,"['mushrooms', 'marjoram']"
22793,"['cheese', 'wedges', 'half', 'butter']"
22794,"['fat', 'broth', 'cucumber', 'strawberry', 'berries', 'lettuce']"
22795,"['salt', 'peppers', 'flavor', 'lemonade', 'cheese', 'tomatoes', 'breadcrumbs']"
22796,"['salsa', 'shrimp', 'thaw', 'leaves', 'water', 'pounds', 'cream', 'nuts']"
22797,"['chips', 'onion', 'vinegar', 'barley', 'cocoa']"
22798,"['olives', 'tamari', 'bulbs', 'vinegar']"
22799,"['beans', 'juice', 'eggs', 'fontina', 'vinegar']"
22800,"['chives', 'pod', 'peppercorns', 'breasts', 'pods', 'grapes', 'slivers', 'mayonnaise']"
22801,"['butter', 'cheese', 'juice', 'squash', 'salsa']"
22802,"['juice', 'spray', 'chiles', 'sauce', 'salt', 'milk']"
22803,"['cinnamon', 'meat']"
22804,"['sprig', 'sprigs', 'lentil', 'florets', 'yogurt', 'grass']"
22805,"['type', 'sauce', 'halves', 'applejack', 'olive']"
22806,"['capsicum', 'rice', 'peas']"
22807,"['vinegar', 'cream', 'pasta', 'parsley', 'soup']"
22808,"['flour', 'sauce', 'eggs', 'beef', 'spray', 'chilies']"
22809,"['cherries', 'essence', 'sodium']"
22810,"['wedges', 'cranberries']"
22811,"['cube', 'granules', 'chives', 'pepper']"
22812,"['vinegar', 'ratio', 'beef', 'seasoning', 'sugar', 'beer', 'cheese', 'paste']"
22813,"['vinegar', 'berries', 'wedge', 'lemongrass', 'salt', 'chili']"
22814,"['raisin', 'inches', 'flakes', 'beans', 'fillets', 'gorgonzola', 'pepper']"
22815,"['sauce', 'chilies', 'rice', 'oil', 'paprika', 'rib']"
22816,"['pounds', 'chocolate']"
22817,"['onion', 'spinach', 'brisket', 'rib', 'peppers']"
22818,"['corn', 'raspberries']"
22819,"['soda', 'herbs', 'basil', 'yogurt']"
22820,"['ones', 'fettuccine', 'raisin', 'bits']"
22821,"['beef', 'cubes', 'sauce', 'chili', 'cheese']"
22822,"['peppers', 'basil', 'juice']"
22823,"['sauce', 'peas', 'turnip', 'juice', 'flour', 'potatoes']"
22824,"['seasoning', 'cheese', 'thyme', 'onion', 'cake', 'flakes', 'casings', 'seeds']"
22825,"['parsley', 'florets', 'turmeric', 'beans', 'oil', 'beef', 'leaves', 'lettuce']"
22826,"['raisins', 'wine', 'peppers', 'bouillon', 'ginger']"
22827,"['sultanas', 'juice', 'ladyfingers', 'cubes', 'tea', 'cheese', 'sultana']"
22828,"['breasts', 'sauce', 'tortellini']"
22829,"['lime', 'stalks', 'sauce']"
22830,"['rice', 'chops', 'seed', 'soymilk', 'bread', 'syrup', 'flour', 'tarragon']"
22831,['leaves']
22832,"['yoghurt', 'slices', 'cream', 'eggs', 'lemon', 'pepper', 'yogurt']"
22833,"['rice', 'pork', 'garlic', 'soda', 'chili']"
22834,"['skirt', 'spice', 'almonds', 'mustard', 'tamari', 'mushrooms']"
22835,"['beans', 'bread', 'pepper', 'thigh', 'sprig', 'strips', 'ham']"
22836,"['ice', 'slices']"
22837,"['cutlets', 'potatoes', 'leaves', 'bouillon']"
22838,"['chilies', 'wings', 'nutmeg', 'biscuits']"
22839,"['asafoetida', 'sugar', 'sprouts', 'ketchup', 'cabbage', 'rice']"
22840,"['chutney', 'coriander', 'wedge', 'sausage', 'bacon']"
22841,"['mix', 'slices', 'cream', 'fettuccine', 'pecans', 'tabasco', 'asparagus']"
22842,"['wedges', 'pepper', 'tequila', 'thread', 'temperature', 'seed', 'juice', 'hazelnuts']"
22843,"['fine', 'dipping', 'slices']"
22844,"['chilies', 'salt', 'extract', 'seed', 'coconut']"
22845,"['cheese', 'sherry', 'hazelnuts', 'bean', 'mango', 'tartar', 'wine', 'gallo']"
22846,"['seed', 'leaves', 'corn']"
22847,"['yeast', 'plum', 'vinegar', 'florets', 'beets']"
22848,"['barley', 'sauce']"
22849,"['blend', 'raisins', 'rind', 'pickle', 'curry', 'broth', 'cheese']"
22850,"['blend', 'pepper', 'seasoning', 'liquid', 'beets', 'oil']"
22851,"['tom', 'chilies', 'peppers']"
22852,"['basil', 'salt', 'wine', 'minutes']"
22853,"['pickle', 'pickles', 'flakes', 'cubes', 'jar', 'cashews']"
22854,"['pods', 'thaw', 'half', 'raisins', 'mint', 'asafoetida', 'chiles', 'ketchup']"
22855,"['cheese', 'raisin', 'peach', 'peanuts', 'extract', 'crumb']"
22856,"['oil', 'chips', 'chutney']"
22857,"['cajun', 'mustard']"
22858,"['pineapple', 'peppers']"
22859,"['nuts', 'spice', 'vinegar']"
22860,"['tomato', 'cabbage', 'vodka', 'tomatoes', 'sausage', 'choy']"
22861,"['syrup', 'steak']"
22862,"['almonds', 'oats', 'cloves', 'cream', 'ground', 'salt']"
