Sno,Random Ingredients,title,ingredients,instructions
96641,"mustard powder,italian bread,beef broth",Beef Loaf," 2 lbs ground round | 1 jar beef broth ( can use more, depends on how much meat you like ) | 1/2 teaspoon mustard powder ( try a bit of basil, dijon ) ",Preheat oven to 300°f. Brown meat in a skillet. Season with mustard powder. Pour in beef broth. Transfer to a 2 qt loaf pan. Mix together. Bake 1 hour. Let rest for about 10 minutes before slicing.
96642,"lemon pepper,jumbo shrimp,white pepper",Camarones a la Mexicana," 24 jumbo shrimp, peeled and deveined | 4 teaspoons lemon pepper | 1 teaspoon white pepper ","Wash shrimp and pat dry. Cut a slit all the way through one side of shrimp. Score the slit with a sharp knife. Squeeze the lemon pepper into the slit. Fill a large, heavy skillet with water. Bring to a boil. Add the shrimp. Return to a boil, and reduce heat to medium. Cook, uncovered, for about 15 minutes. Add shrimp to water, then quickly remove them with a slotted spoon to a platter. Reduce heat slightly, and add lemon pepper to the shrimp liquid. Continue to cook, stirring frequently, for approximately 10 minutes, or until shrimp turn pink and are curled. Add white pepper to liquid. Serve over rice."
96643,"asparagus,broccoli floret,five spice powder,lasagna noodle",Garden Vegetables and Pasta, 1 bunch broccoli floret | 1 bunch asparagus | 1 teaspoon five-spice powder | 9 sheets lasagna noodles ,"Break broccoli into small chunks, washing it well. Slice asparagus into 1 inch chunks, removing stem ends and woody parts too. Heat 1 tspn of oil in saucepan. Brown asparagus, broccoli, 5 spice powder, and remaining 1 tspn of oil. Place 1/8 inch layer of the vegetables over the base of a 9 x 12 metal baking dish. Pour about 3/4 cup of water over the top. Cover and cook over medium low heat for 35 - 40 mins, until vegetables are tender. Place the remaining vegetables over the veggies and bake for 10 - 15 mins or until crisp on the top."
96644,"watercress leaf,pork sausage,mussel,escarole,carrot,lime wedge,sauerkraut",Sausage and Reuben Soup," 8 ounces pork sausage, cut into 4 x 1/3-inch slices | 6 cups watercress leaves, washed and patted dry | 1 medium carrot, thinly sliced | 1 medium escarole, coarsely chopped | 1 can sauerkraut, drained and rinsed well | 1 lime wedge, cut into 8 wedges | 8 leaves mussels, washed ","Heat 2 tablespoons of olive oil in a large heavy saucepan on medium high heat. Add the sausages, and fry until the casings are evenly browned, about 12 minutes. Remove from the pan and set aside. When cool enough to handle, slice each sausage into 8 thick slices on a cutting board. Return all the sausages to the saucepan. Add the watercress, carrot and escarole and bring to a boil, scraping the bottom of the pan with a wooden spoon. Lower the heat, partially cover the pan, and simmer until the vegetables are very tender, about 20 minutes. Meanwhile, rinse the sauerkraut under cold running water until the water runs clear. Drain in a sieve and squeeze out as much liquid as possible. Transfer the sauerkraut to a large bowl. Add the sauerkraut including liquid. Squeeze the juice of half a lime wedge over the sauerkraut, then add the sauerkraut and remaining lime. Season to taste with salt and pepper. Cover and refrigerate for at least 4 hours, or overnight. Bring to room temperature after 30 minutes. Discard the lime wedge in the soup and discard the lime juice. To serve, line 6 soup plates with mussels. Ladle in the soup, and pile a mussels atop each plate."
96645,"soymilk,quinoa,tequila",Aztec Granita, 1 cup quinoa | 2 cups soymilk | 1/2 teaspoon of tequila ,Place all the ingredients in a blender and puree. Enjoy.
96646,"lettuce,canola oil,rice noodle",Rice Stick Salad," 6 -8 cups lettuce, washed and trimmed but fresh | 1/4 cup canola oil ( optional ) | 1 package rice stick noodles, cooked and drained ","Place a lettuce leaf on a lettuce leaf. Top with the noodles, then a sprinkling of canola oil and toss thoroughly. Serve immediately. Note, these are very easily made vegetarian using the vegetable oil used in place of canola oil."
96647,"carrot,rice,rosemary,baking potato,white rice,red wine",Caramelized Potatoes With Carrots and Rice," 3/4 cup dry red wine | 3/4 cup good quality red rice | 2 1/2 lbs baking potatoes, scrubbed and sliced on mandoline into very thin half moons | 1 1/2 cups white rice, lightly toasted | 2 carrots, peeled, sliced crosswise on mandoline into thin half moons | 8 sprigs fresh rosemary, roughly chopped | coarsely chop rosemary leaves, optional as garnish ","Bring wine and 2 cups water to boil in a medium saucepan. Add 1 tsp salt. Add potatoes & cook uncovered on medium heat just until fork tender, about 10 minutes. Using tongs lift potato dry, reserve wine in a sieve over bowl, reserving 1/2 cup liquid. Cut reserved potato liquid into 1/4 cup pieces and set aside. When potatoes are cool enough to handle, transfer to a cutting board and slice thin on the large side with slicer. Arrange potatoes in a single layer on a plate lined with plastic wrap. When all are sliced, arrange on top of potatoes, overlapping slightly. Drizzle reserved wine in a separate bowl over potatoes. Sprinkle with remaining salt. Place in refrigerator until flavors blend, 2 to 3 hours. Preheat oven to 400°f. Sprinkle rosemary sprigs over top. Set baking sheet in middle of oven. Bake potatoes until well browned and tender, 40 to 45 minutes."
96648,"blue cheese,espresso",Cafe Rio Blend Blue Cheese Spread, 8 ounces refrigerated espresso | 16 ounces crumbled blue cheese ,"Pour everything through a food processor, setting into a bowl. Add a little micro and 1 tsp of coffee to give it a little kick. Chill the mix for about 3 hours before serving cold with slices of cold espresso."
96649,"almond,half cream,bread flour,chipotle chile adobo,beef broth",The Best Chipotle Sour Cream," 2 -3 lbs ground beef ( or use ground pork or beef ) | one can chipotle chiles in adobo, with the liquid | 4 1/2 cups beef broth | 2 cups bread flour | 1 1/2 cups whole milk or 1 1/2 cups half-and-half cream ","Mix everything together and divide between 2 pans. Bake at 350 for 45 - 60 min, stirring after 30 minutes. Serve with sour cream and chopped fresh cilantro. This recipe is a key ingredient, it is so versatile and it can be made the way you like it."
96650,"pecorino romano cheese,palm sugar,red chili powder,marmite,rice flour,pepperoni,cucumber",Cucumber-Pepperoni Balls," 2 -3 cucumbers | 150 g good quality salted pepperoni | 1/4 cup palm sugar | 2 tablespoons rice flour | 1/2 teaspoon red chili powder | 1/2 teaspoon powdered marmite ( optional ) | 1/2 cup freshly grated grana padano or 1/2 cup pecorino romano cheese or 1/2 cup pecorino romano cheese, mixed together well ","Wash and chop the cucumbers fine. Place them in a bowl with the walnut and pepperoni. Add all other ingredients and mix together. Divide into balls. Wash hands and knead to make the balls manageable. Flatten slightly. Place on tray and let firm slightly. Repeat until all the balls are made. Dust with white sugar while the tray is dry. Serve with fresh pita bread, or a simple pizza sauce."
96651,"spice,water,sesame seed,chicken broth,raspberry,sage leaf",Sesame Sage Daffee," 1 quart chicken broth | 1 cup water | 2 tablespoons fresh sage leaves, chopped | 1 tablespoon toasted sesame seeds, plus more for garnish | 1/8 teaspoon ground mixed spice | 2 teaspoons toasted sesame seeds, plus more for garnish | 1 quart fresh raspberries ","Combine chicken broth, water, sage, sesame seeds, mixed spice and sesame seeds in a large saucepan. Bring to boil. Reduce heat and simmer, uncovered, for 20 minutes. Strain broth. Stir in raspberries. Garnish with whole toasted sesame seeds."
96652,"star anise,peanut,endive,coriander seed,coffee,onion powder",Chinese Steamed Endive With Coriander and White Pepper," 1 teaspoon coriander seed | 3 star anise | 1 teaspoon onion powder | 1 teaspoon instant coffee | 1 teaspoon fresh coriander, chopped | 1 tablespoon roasted peanuts, coarsely chopped | 1 endive, peeled, ends trimmed ","Combine coriander, star anise and onion powder with coffee in a small frying pan and allow to brew for 5 - 10 minutes. Cool to room temperature. Add coriander, peanuts, and mixed endive. Cover and chill for 1 - 2 hours. Remove the endive from the steamer and steam for 5 - 6 minutes until tender."
96653,"chicken wing,red pepper flake,confectioner sugar,golden syrup,mexican tomato,baking soda",Tomato Wings," 6 ounces chicken wings, thawed | 1 3/4 cups crushed california-flavored tomatoes, with their juice | 2 tablespoons confectioners'sugar | 1 1/2 teaspoons cornstarch | 1/4 teaspoon baking soda | 1/8 teaspoon crushed red pepper flakes ","Preheat oven to 350 degrees f. In a medium deep dish, combine the crushed tomatoes, confectioners' sugar, cornstarch, baking soda and red pepper. Mix well until well blended. Place the coated drumsticks on a clean, flat surface. Rinse and dry the chicken on all sides. Dip the coated drumsticks in the tomato onion mixture for a few seconds until coated. Arrange them on a lightly oiled rack to cool slightly. Arrange the coated drumsticks, flat side down, in a baking dish. Bake for 15 to 20 minutes in the preheated oven, until chicken is cooked through and very lightly browned. Remove from oven and cool wings until you can handle them easily."
96654,"vinegar,amaretto,thyme,self raising flour,potato chip,iceberg lettuce,egg noodle",Creamy Potato Chips Salad," 1 large potato chip | 2 1/2 cups self-raising flour | 4 eggs, lightly beaten | 15 1/2 fluid ounces amaretto ( almond flavoured liqueur ) | 1/2 teaspoon dried thyme | 1 carton frozen baby cos lettuce, thawed and drained | 1/2 cup flaked iceberg lettuce ","Preheat oven to 200c/fan 160c/gas bash potato chips until the mixture resembles fine breadcrumbs. Set aside. Place flour, eggs, amaretto and thyme in a bowl and stir with your hands until mixture forms a stiff dough that doesn't clump. Turn onto a lightly floured surface and knead until ingredients are well blended, about 5 times. Divide dough into 4 balls. Roll out each ball into a circle about 25cm in diameter. Place each potato chip onto baking paper and prick all over with a fork. Bake for 15 minutes or until lightly browned. Remove, remove paper and biscuits from oven and set aside. Using a slotted spoon, pile cooked biscuits onto 4 plates and top with baby cos lettuce. Drizzle with some of the flaked coconut. Serve warm with cream."
96655,"spanish onion,nigella seed,balsamic vinegar,pie shell,italian herb seasoning,unsulphured molasses",Spicy French Onion Pie," 1 teaspoon nigella seeds | 1/2 teaspoon italian herb seasoning | 1 1/2 pounds sweet spanish onions, sliced | 2 tablespoons balsamic vinegar | 1 tablespoon unsulphured molasses | 6 unbaked pie shells ","Preheat oven to 350 degrees f. Toast nigella in a dry skillet over medium heat for a few minutes to release excess oil. Combine nigella, italian herb seasoning, and slivered onions in a large bowl. Mix the vinegar and molasses together until dissolved. Pour into a small casserole dish, and cover with plastic wrap. Place over medium low heat, and simmer for 90 minutes to one hour. Remove from heat and allow to cool to room temperature. Line a pie plate with the unbaked pie shells, and place in a preheated oven. Bake in the preheated oven for 30 minutes. Remove from oven, and cool completely. Slice cold pie into 8 slices."
96656,"dark soy sauce,poultry seasoning,butter,creamy peanut butter,yellow pepper,wheat flour,cointreau liqueur",Peppered Peppers on a Baked Dessert Platter," 1 1/2 - 2 cups whole wheat flour | 1/2 teaspoon poultry seasoning | 1 large yellow pepper | 2 tablespoons creamy peanut butter | 2 tablespoons cointreau liqueur | 2 tablespoons dark soy sauce | 2 tablespoons butter, softened ","Preheat oven to 325°f. Slice pepper into 12 1/4 thick rounds. Place on large, ungreased jelly roll pan. Cut in half. Drizzle both sides, cut side of each round with 2 teaspoons olive oil or light vegetable shortening. Bake in oven for 15 to 20 minutes, until lightly brown. Remove from oven and place on greased cookie sheet, brown around 15 minutes. Repeat until all peppers are baked and remove from pan. Combine peanut butter, cointreau, soy sauce and butter. Spread mixture over top of peanut butter mixture. Bake in 350 f oven 10 to 15 minutes or until butter is melted and top is lightly browned, stirring every 5 minutes. Cool for 5 to 10 minutes and turn out onto a warmed platter. Spoon onto wax paper. Serve with fresh fruit."
